contract_number,status_date,contract_status,delinquency_bucket,outstanding_balance
CTR000194,2024-11-01,ACTIVE,CURRENT,28435.9
CTR000194,2024-12-01,ACTIVE,CURRENT,27774.6
CTR000194,2025-01-01,ACTIVE,CURRENT,27113.3
CTR000194,2025-02-01,ACTIVE,CURRENT,26452.0
CTR000194,2025-03-01,ACTIVE,CURRENT,25790.7
CTR000194,2025-04-01,ACTIVE,CURRENT,25129.4
CTR000194,2025-05-01,ACTIVE,CURRENT,24468.1
CTR000196,2024-02-29,ACTIVE,CURRENT,58273.0
CTR000196,2024-03-01,ACTIVE,CURRENT,57463.65
CTR000196,2024-04-01,ACTIVE,CURRENT,56654.31
CTR000196,2024-05-01,ACTIVE,CURRENT,55844.96
CTR000196,2024-06-01,ACTIVE,CURRENT,55035.61
CTR000196,2024-07-01,ACTIVE,CURRENT,54226.26
CTR000196,2024-08-01,ACTIVE,CURRENT,53416.92
CTR000196,2024-09-01,ACTIVE,CURRENT,52607.57
CTR000196,2024-10-01,ACTIVE,CURRENT,51798.22
CTR000196,2024-11-01,ACTIVE,CURRENT,50988.88
CTR000196,2024-12-01,ACTIVE,CURRENT,50179.53
CTR000196,2025-01-01,ACTIVE,CURRENT,49370.18
CTR000196,2025-02-01,ACTIVE,CURRENT,48560.83
CTR000196,2025-03-01,ACTIVE,CURRENT,47751.49
CTR000196,2025-04-01,ACTIVE,CURRENT,46942.14
CTR000196,2025-05-01,ACTIVE,CURRENT,46132.79
CTR000196,2025-06-01,ACTIVE,CURRENT,45323.44
CTR000196,2025-07-01,ACTIVE,CURRENT,44514.1
CTR000196,2025-08-01,ACTIVE,CURRENT,43704.75
CTR000196,2025-09-01,ACTIVE,CURRENT,42895.4
CTR000196,2025-10-01,ACTIVE,CURRENT,42086.06
CTR000196,2025-11-01,DELINQUENT,1-30,41276.71
CTR000196,2025-12-01,ACTIVE,CURRENT,40467.36
CTR000196,2026-01-01,ACTIVE,CURRENT,39658.01
CTR000197,2026-04-26,ACTIVE,CURRENT,29409.0
CTR000197,2026-05-01,ACTIVE,CURRENT,28918.85
CTR000198,2025-03-08,ACTIVE,CURRENT,65138.0
CTR000198,2025-04-01,ACTIVE,CURRENT,64233.31
CTR000198,2025-05-01,ACTIVE,CURRENT,63328.61
CTR000198,2025-06-01,ACTIVE,CURRENT,62423.92
CTR000198,2025-07-01,ACTIVE,CURRENT,61519.22
CTR000198,2025-08-01,ACTIVE,CURRENT,60614.53
CTR000198,2025-09-01,ACTIVE,CURRENT,59709.83
CTR000198,2025-10-01,ACTIVE,CURRENT,58805.14
CTR000198,2025-11-01,DELINQUENT,31-60,57900.44
CTR000198,2025-12-01,ACTIVE,CURRENT,56995.75
CTR000198,2026-01-01,ACTIVE,CURRENT,56091.06
CTR000198,2026-02-01,ACTIVE,CURRENT,55186.36
CTR000198,2026-03-01,ACTIVE,CURRENT,54281.67
CTR000198,2026-04-01,ACTIVE,CURRENT,53376.97
CTR000198,2026-05-01,DELINQUENT,61-90,52472.28
CTR000199,2023-05-27,ACTIVE,CURRENT,67435.0
CTR000199,2023-06-01,ACTIVE,CURRENT,66498.4
CTR000199,2023-07-01,ACTIVE,CURRENT,65561.81
CTR000199,2023-08-01,ACTIVE,CURRENT,64625.21
CTR000199,2023-09-01,ACTIVE,CURRENT,63688.61
CTR000199,2023-10-01,ACTIVE,CURRENT,62752.01
CTR000199,2023-11-01,ACTIVE,CURRENT,61815.42
CTR000199,2023-12-01,DELINQUENT,1-30,60878.82
CTR000199,2024-01-01,ACTIVE,CURRENT,59942.22
CTR000199,2024-02-01,ACTIVE,CURRENT,59005.63
CTR000199,2024-03-01,ACTIVE,CURRENT,58069.03
CTR000199,2024-04-01,ACTIVE,CURRENT,57132.43
CTR000199,2024-05-01,DELINQUENT,61-90,56195.83
CTR000199,2024-06-01,ACTIVE,CURRENT,55259.24
CTR000199,2024-07-01,ACTIVE,CURRENT,54322.64
CTR000199,2024-08-01,ACTIVE,CURRENT,53386.04
CTR000199,2024-09-01,ACTIVE,CURRENT,52449.44
CTR000199,2024-10-01,ACTIVE,CURRENT,51512.85
CTR000199,2024-11-01,ACTIVE,CURRENT,50576.25
CTR000199,2024-12-01,DELINQUENT,1-30,49639.65
CTR000199,2025-01-01,ACTIVE,CURRENT,48703.06
CTR000199,2025-02-01,ACTIVE,CURRENT,47766.46
CTR000199,2025-03-01,ACTIVE,CURRENT,46829.86
CTR000199,2025-04-01,ACTIVE,CURRENT,45893.26
CTR000200,2024-06-15,ACTIVE,CURRENT,34212.0
CTR000200,2024-07-01,ACTIVE,CURRENT,33499.25
CTR000200,2024-08-01,ACTIVE,CURRENT,32786.5
CTR000200,2024-09-01,ACTIVE,CURRENT,32073.75
CTR000200,2024-10-01,ACTIVE,CURRENT,31361.0
CTR000200,2024-11-01,ACTIVE,CURRENT,30648.25
CTR000200,2024-12-01,ACTIVE,CURRENT,29935.5
CTR000200,2025-01-01,ACTIVE,CURRENT,29222.75
CTR000200,2025-02-01,ACTIVE,CURRENT,28510.0
CTR000200,2025-03-01,ACTIVE,CURRENT,27797.25
CTR000200,2025-04-01,ACTIVE,CURRENT,27084.5
CTR000200,2025-05-01,ACTIVE,CURRENT,26371.75
CTR000200,2025-06-01,ACTIVE,CURRENT,25659.0
CTR000200,2025-07-01,ACTIVE,CURRENT,24946.25
CTR000200,2025-08-01,ACTIVE,CURRENT,24233.5
CTR000200,2025-09-01,ACTIVE,CURRENT,23520.75
CTR000200,2025-10-01,ACTIVE,CURRENT,22808.0
CTR000200,2025-11-01,ACTIVE,CURRENT,22095.25
CTR000200,2025-12-01,DELINQUENT,1-30,21382.5
CTR000200,2026-01-01,ACTIVE,CURRENT,20669.75
CTR000200,2026-02-01,ACTIVE,CURRENT,19957.0
CTR000200,2026-03-01,ACTIVE,CURRENT,19244.25
CTR000200,2026-04-01,DELINQUENT,1-30,18531.5
CTR000200,2026-05-01,DELINQUENT,31-60,17818.75
CTR000201,2023-12-23,ACTIVE,CURRENT,48636.0
CTR000201,2024-01-01,ACTIVE,CURRENT,47825.4
CTR000201,2024-02-01,ACTIVE,CURRENT,47014.8
CTR000201,2024-03-01,ACTIVE,CURRENT,46204.2
CTR000201,2024-04-01,ACTIVE,CURRENT,45393.6
CTR000201,2024-05-01,DELINQUENT,31-60,44583.0
CTR000201,2024-06-01,ACTIVE,CURRENT,43772.4
CTR000201,2024-07-01,ACTIVE,CURRENT,42961.8
CTR000201,2024-08-01,ACTIVE,CURRENT,42151.2
CTR000201,2024-09-01,DELINQUENT,31-60,41340.6
CTR000201,2024-10-01,ACTIVE,CURRENT,40530.0
CTR000201,2024-11-01,ACTIVE,CURRENT,39719.4
CTR000201,2024-12-01,ACTIVE,CURRENT,38908.8
CTR000201,2025-01-01,ACTIVE,CURRENT,38098.2
CTR000201,2025-02-01,ACTIVE,CURRENT,37287.6
CTR000201,2025-03-01,ACTIVE,CURRENT,36477.0
CTR000201,2025-04-01,ACTIVE,CURRENT,35666.4
CTR000201,2025-05-01,ACTIVE,CURRENT,34855.8
CTR000201,2025-06-01,ACTIVE,CURRENT,34045.2
CTR000201,2025-07-01,ACTIVE,CURRENT,33234.6
CTR000201,2025-08-01,ACTIVE,CURRENT,32424.0
CTR000201,2025-09-01,ACTIVE,CURRENT,31613.4
CTR000201,2025-10-01,ACTIVE,CURRENT,30802.8
CTR000201,2025-11-01,ACTIVE,CURRENT,29992.2
CTR000202,2025-08-09,ACTIVE,CURRENT,22200.0
CTR000202,2025-09-01,ACTIVE,CURRENT,21830.0
CTR000202,2025-10-01,ACTIVE,CURRENT,21460.0
CTR000202,2025-11-01,ACTIVE,CURRENT,21090.0
CTR000202,2025-12-01,ACTIVE,CURRENT,20720.0
CTR000202,2026-01-01,ACTIVE,CURRENT,20350.0
CTR000202,2026-02-01,ACTIVE,CURRENT,19980.0
CTR000202,2026-03-01,ACTIVE,CURRENT,19610.0
CTR000202,2026-04-01,ACTIVE,CURRENT,19240.0
CTR000202,2026-05-01,ACTIVE,CURRENT,18870.0
CTR000203,2024-06-07,ACTIVE,CURRENT,41717.0
CTR000203,2024-07-01,ACTIVE,CURRENT,41137.6
CTR000203,2024-08-01,ACTIVE,CURRENT,40558.19
CTR000203,2024-09-01,ACTIVE,CURRENT,39978.79
CTR000203,2024-10-01,ACTIVE,CURRENT,39399.39
CTR000203,2024-11-01,ACTIVE,CURRENT,38819.99
CTR000203,2024-12-01,DELINQUENT,31-60,38240.58
CTR000203,2025-01-01,ACTIVE,CURRENT,37661.18
CTR000203,2025-02-01,ACTIVE,CURRENT,37081.78
CTR000203,2025-03-01,ACTIVE,CURRENT,36502.37
CTR000203,2025-04-01,ACTIVE,CURRENT,35922.97
CTR000203,2025-05-01,ACTIVE,CURRENT,35343.57
CTR000203,2025-06-01,ACTIVE,CURRENT,34764.17
CTR000203,2025-07-01,ACTIVE,CURRENT,34184.76
CTR000203,2025-08-01,ACTIVE,CURRENT,33605.36
CTR000203,2025-09-01,ACTIVE,CURRENT,33025.96
CTR000203,2025-10-01,ACTIVE,CURRENT,32446.56
CTR000203,2025-11-01,ACTIVE,CURRENT,31867.15
CTR000203,2025-12-01,ACTIVE,CURRENT,31287.75
CTR000203,2026-01-01,ACTIVE,CURRENT,30708.35
CTR000203,2026-02-01,ACTIVE,CURRENT,30128.94
CTR000203,2026-03-01,ACTIVE,CURRENT,29549.54
CTR000203,2026-04-01,ACTIVE,CURRENT,28970.14
CTR000203,2026-05-01,DELINQUENT,1-30,28390.74
CTR000204,2025-10-03,ACTIVE,CURRENT,16051.0
CTR000204,2025-11-01,ACTIVE,CURRENT,15716.6
CTR000204,2025-12-01,ACTIVE,CURRENT,15382.21
CTR000204,2026-01-01,ACTIVE,CURRENT,15047.81
CTR000204,2026-02-01,ACTIVE,CURRENT,14713.42
CTR000204,2026-03-01,ACTIVE,CURRENT,14379.02
CTR000204,2026-04-01,ACTIVE,CURRENT,14044.62
CTR000204,2026-05-01,ACTIVE,CURRENT,13710.23
CTR000205,2025-08-24,ACTIVE,CURRENT,28414.0
CTR000205,2025-09-01,ACTIVE,CURRENT,28019.36
CTR000205,2025-10-01,ACTIVE,CURRENT,27624.72
CTR000205,2025-11-01,ACTIVE,CURRENT,27230.08
CTR000205,2025-12-01,ACTIVE,CURRENT,26835.44
CTR000205,2026-01-01,ACTIVE,CURRENT,26440.81
CTR000205,2026-02-01,ACTIVE,CURRENT,26046.17
CTR000205,2026-03-01,ACTIVE,CURRENT,25651.53
CTR000205,2026-04-01,ACTIVE,CURRENT,25256.89
CTR000205,2026-05-01,ACTIVE,CURRENT,24862.25
CTR000206,2024-03-28,ACTIVE,CURRENT,39331.0
CTR000206,2024-04-01,ACTIVE,CURRENT,38511.6
CTR000206,2024-05-01,ACTIVE,CURRENT,37692.21
CTR000206,2024-06-01,ACTIVE,CURRENT,36872.81
CTR000206,2024-07-01,ACTIVE,CURRENT,36053.42
CTR000206,2024-08-01,ACTIVE,CURRENT,35234.02
CTR000206,2024-09-01,ACTIVE,CURRENT,34414.62
CTR000206,2024-10-01,ACTIVE,CURRENT,33595.23
CTR000206,2024-11-01,DELINQUENT,61-90,32775.83
CTR000206,2024-12-01,DELINQUENT,61-90,31956.44
CTR000206,2025-01-01,ACTIVE,CURRENT,31137.04
CTR000206,2025-02-01,ACTIVE,CURRENT,30317.65
CTR000206,2025-03-01,ACTIVE,CURRENT,29498.25
CTR000206,2025-04-01,ACTIVE,CURRENT,28678.85
CTR000206,2025-05-01,ACTIVE,CURRENT,27859.46
CTR000206,2025-06-01,ACTIVE,CURRENT,27040.06
CTR000206,2025-07-01,ACTIVE,CURRENT,26220.67
CTR000206,2025-08-01,ACTIVE,CURRENT,25401.27
CTR000206,2025-09-01,ACTIVE,CURRENT,24581.87
CTR000206,2025-10-01,ACTIVE,CURRENT,23762.48
CTR000206,2025-11-01,ACTIVE,CURRENT,22943.08
CTR000206,2025-12-01,ACTIVE,CURRENT,22123.69
CTR000206,2026-01-01,ACTIVE,CURRENT,21304.29
CTR000206,2026-02-01,ACTIVE,CURRENT,20484.9
CTR000207,2026-03-23,ACTIVE,CURRENT,25048.0
CTR000207,2026-04-01,ACTIVE,CURRENT,24352.22
CTR000207,2026-05-01,ACTIVE,CURRENT,23656.44
CTR000208,2024-07-19,ACTIVE,CURRENT,48347.0
CTR000208,2024-08-01,ACTIVE,CURRENT,47541.22
CTR000208,2024-09-01,ACTIVE,CURRENT,46735.43
CTR000208,2024-10-01,ACTIVE,CURRENT,45929.65
CTR000208,2024-11-01,ACTIVE,CURRENT,45123.87
CTR000208,2024-12-01,ACTIVE,CURRENT,44318.08
CTR000208,2025-01-01,ACTIVE,CURRENT,43512.3
CTR000208,2025-02-01,ACTIVE,CURRENT,42706.52
CTR000208,2025-03-01,ACTIVE,CURRENT,41900.73
CTR000208,2025-04-01,ACTIVE,CURRENT,41094.95
CTR000208,2025-05-01,ACTIVE,CURRENT,40289.17
CTR000208,2025-06-01,ACTIVE,CURRENT,39483.38
CTR000208,2025-07-01,ACTIVE,CURRENT,38677.6
CTR000208,2025-08-01,ACTIVE,CURRENT,37871.82
CTR000208,2025-09-01,ACTIVE,CURRENT,37066.03
CTR000208,2025-10-01,DELINQUENT,1-30,36260.25
CTR000208,2025-11-01,ACTIVE,CURRENT,35454.47
CTR000208,2025-12-01,ACTIVE,CURRENT,34648.68
CTR000208,2026-01-01,ACTIVE,CURRENT,33842.9
CTR000208,2026-02-01,ACTIVE,CURRENT,33037.12
CTR000208,2026-03-01,ACTIVE,CURRENT,32231.33
CTR000208,2026-04-01,ACTIVE,CURRENT,31425.55
CTR000208,2026-05-01,ACTIVE,CURRENT,30619.77
CTR000209,2025-05-28,ACTIVE,CURRENT,34600.0
CTR000209,2025-06-01,ACTIVE,CURRENT,34023.33
CTR000209,2025-07-01,ACTIVE,CURRENT,33446.67
CTR000209,2025-08-01,ACTIVE,CURRENT,32870.0
CTR000209,2025-09-01,ACTIVE,CURRENT,32293.33
CTR000209,2025-10-01,ACTIVE,CURRENT,31716.67
CTR000209,2025-11-01,ACTIVE,CURRENT,31140.0
CTR000209,2025-12-01,ACTIVE,CURRENT,30563.33
CTR000209,2026-01-01,ACTIVE,CURRENT,29986.67
CTR000209,2026-02-01,ACTIVE,CURRENT,29410.0
CTR000209,2026-03-01,ACTIVE,CURRENT,28833.33
CTR000209,2026-04-01,ACTIVE,CURRENT,28256.67
CTR000209,2026-05-01,ACTIVE,CURRENT,27680.0
CTR000210,2024-09-26,ACTIVE,CURRENT,72613.0
CTR000210,2024-10-01,ACTIVE,CURRENT,70595.97
CTR000210,2024-11-01,ACTIVE,CURRENT,68578.94
CTR000210,2024-12-01,ACTIVE,CURRENT,66561.92
CTR000210,2025-01-01,ACTIVE,CURRENT,64544.89
CTR000210,2025-02-01,ACTIVE,CURRENT,62527.86
CTR000210,2025-03-01,ACTIVE,CURRENT,60510.83
CTR000210,2025-04-01,ACTIVE,CURRENT,58493.81
CTR000210,2025-05-01,ACTIVE,CURRENT,56476.78
CTR000210,2025-06-01,ACTIVE,CURRENT,54459.75
CTR000210,2025-07-01,ACTIVE,CURRENT,52442.72
CTR000210,2025-08-01,ACTIVE,CURRENT,50425.69
CTR000210,2025-09-01,ACTIVE,CURRENT,48408.67
CTR000210,2025-10-01,ACTIVE,CURRENT,46391.64
CTR000210,2025-11-01,ACTIVE,CURRENT,44374.61
CTR000210,2025-12-01,ACTIVE,CURRENT,42357.58
CTR000210,2026-01-01,ACTIVE,CURRENT,40340.56
CTR000210,2026-02-01,ACTIVE,CURRENT,38323.53
CTR000210,2026-03-01,ACTIVE,CURRENT,36306.5
CTR000210,2026-04-01,ACTIVE,CURRENT,34289.47
CTR000210,2026-05-01,ACTIVE,CURRENT,32272.44
CTR000211,2023-04-02,ACTIVE,CURRENT,35300.0
CTR000211,2023-05-01,ACTIVE,CURRENT,34319.44
CTR000211,2023-06-01,ACTIVE,CURRENT,33338.89
CTR000211,2023-07-01,ACTIVE,CURRENT,32358.33
CTR000211,2023-08-01,ACTIVE,CURRENT,31377.78
CTR000211,2023-09-01,ACTIVE,CURRENT,30397.22
CTR000211,2023-10-01,ACTIVE,CURRENT,29416.67
CTR000211,2023-11-01,ACTIVE,CURRENT,28436.11
CTR000211,2023-12-01,ACTIVE,CURRENT,27455.56
CTR000211,2024-01-01,ACTIVE,CURRENT,26475.0
CTR000211,2024-02-01,DELINQUENT,1-30,25494.44
CTR000211,2024-03-01,ACTIVE,CURRENT,24513.89
CTR000211,2024-04-01,ACTIVE,CURRENT,23533.33
CTR000211,2024-05-01,ACTIVE,CURRENT,22552.78
CTR000211,2024-06-01,ACTIVE,CURRENT,21572.22
CTR000211,2024-07-01,ACTIVE,CURRENT,20591.67
CTR000211,2024-08-01,ACTIVE,CURRENT,19611.11
CTR000211,2024-09-01,ACTIVE,CURRENT,18630.56
CTR000211,2024-10-01,ACTIVE,CURRENT,17650.0
CTR000211,2024-11-01,ACTIVE,CURRENT,16669.44
CTR000211,2024-12-01,ACTIVE,CURRENT,15688.89
CTR000211,2025-01-01,ACTIVE,CURRENT,14708.33
CTR000211,2025-02-01,ACTIVE,CURRENT,13727.78
CTR000211,2025-03-01,ACTIVE,CURRENT,12747.22
CTR000212,2025-08-12,ACTIVE,CURRENT,32038.0
CTR000212,2025-09-01,ACTIVE,CURRENT,31504.03
CTR000212,2025-10-01,ACTIVE,CURRENT,30970.07
CTR000212,2025-11-01,ACTIVE,CURRENT,30436.1
CTR000212,2025-12-01,ACTIVE,CURRENT,29902.13
CTR000212,2026-01-01,ACTIVE,CURRENT,29368.17
CTR000212,2026-02-01,ACTIVE,CURRENT,28834.2
CTR000212,2026-03-01,ACTIVE,CURRENT,28300.23
CTR000212,2026-04-01,ACTIVE,CURRENT,27766.27
CTR000212,2026-05-01,ACTIVE,CURRENT,27232.3
CTR000213,2023-11-10,ACTIVE,CURRENT,33512.0
CTR000213,2023-12-01,ACTIVE,CURRENT,32813.83
CTR000213,2024-01-01,ACTIVE,CURRENT,32115.67
CTR000213,2024-02-01,ACTIVE,CURRENT,31417.5
CTR000213,2024-03-01,ACTIVE,CURRENT,30719.33
CTR000213,2024-04-01,ACTIVE,CURRENT,30021.17
CTR000213,2024-05-01,ACTIVE,CURRENT,29323.0
CTR000213,2024-06-01,ACTIVE,CURRENT,28624.83
CTR000213,2024-07-01,ACTIVE,CURRENT,27926.67
CTR000213,2024-08-01,ACTIVE,CURRENT,27228.5
CTR000213,2024-09-01,ACTIVE,CURRENT,26530.33
CTR000213,2024-10-01,ACTIVE,CURRENT,25832.17
CTR000213,2024-11-01,ACTIVE,CURRENT,25134.0
CTR000213,2024-12-01,ACTIVE,CURRENT,24435.83
CTR000213,2025-01-01,ACTIVE,CURRENT,23737.67
CTR000213,2025-02-01,DELINQUENT,31-60,23039.5
CTR000213,2025-03-01,ACTIVE,CURRENT,22341.33
CTR000213,2025-04-01,ACTIVE,CURRENT,21643.17
CTR000213,2025-05-01,ACTIVE,CURRENT,20945.0
CTR000213,2025-06-01,ACTIVE,CURRENT,20246.83
CTR000213,2025-07-01,ACTIVE,CURRENT,19548.67
CTR000213,2025-08-01,ACTIVE,CURRENT,18850.5
CTR000213,2025-09-01,ACTIVE,CURRENT,18152.33
CTR000213,2025-10-01,ACTIVE,CURRENT,17454.17
CTR000214,2023-05-30,ACTIVE,CURRENT,70123.0
CTR000214,2023-06-01,ACTIVE,CURRENT,68662.1
CTR000214,2023-07-01,ACTIVE,CURRENT,67201.21
CTR000214,2023-08-01,ACTIVE,CURRENT,65740.31
CTR000214,2023-09-01,DELINQUENT,61-90,64279.42
CTR000214,2023-10-01,ACTIVE,CURRENT,62818.52
CTR000214,2023-11-01,ACTIVE,CURRENT,61357.63
CTR000214,2023-12-01,ACTIVE,CURRENT,59896.73
CTR000214,2024-01-01,ACTIVE,CURRENT,58435.83
CTR000214,2024-02-01,ACTIVE,CURRENT,56974.94
CTR000214,2024-03-01,ACTIVE,CURRENT,55514.04
CTR000214,2024-04-01,ACTIVE,CURRENT,54053.15
CTR000214,2024-05-01,ACTIVE,CURRENT,52592.25
CTR000214,2024-06-01,DELINQUENT,61-90,51131.35
CTR000214,2024-07-01,ACTIVE,CURRENT,49670.46
CTR000214,2024-08-01,DELINQUENT,1-30,48209.56
CTR000214,2024-09-01,ACTIVE,CURRENT,46748.67
CTR000214,2024-10-01,ACTIVE,CURRENT,45287.77
CTR000214,2024-11-01,ACTIVE,CURRENT,43826.87
CTR000214,2024-12-01,ACTIVE,CURRENT,42365.98
CTR000214,2025-01-01,ACTIVE,CURRENT,40905.08
CTR000214,2025-02-01,ACTIVE,CURRENT,39444.19
CTR000214,2025-03-01,ACTIVE,CURRENT,37983.29
CTR000214,2025-04-01,ACTIVE,CURRENT,36522.4
CTR000215,2024-06-07,ACTIVE,CURRENT,46909.0
CTR000215,2024-07-01,ACTIVE,CURRENT,45605.97
CTR000215,2024-08-01,DELINQUENT,1-30,44302.94
CTR000215,2024-09-01,ACTIVE,CURRENT,42999.92
CTR000215,2024-10-01,DELINQUENT,1-30,41696.89
CTR000215,2024-11-01,ACTIVE,CURRENT,40393.86
CTR000215,2024-12-01,ACTIVE,CURRENT,39090.83
CTR000215,2025-01-01,ACTIVE,CURRENT,37787.81
CTR000215,2025-02-01,ACTIVE,CURRENT,36484.78
CTR000215,2025-03-01,ACTIVE,CURRENT,35181.75
CTR000215,2025-04-01,ACTIVE,CURRENT,33878.72
CTR000215,2025-05-01,ACTIVE,CURRENT,32575.69
CTR000215,2025-06-01,ACTIVE,CURRENT,31272.67
CTR000215,2025-07-01,DELINQUENT,1-30,29969.64
CTR000215,2025-08-01,ACTIVE,CURRENT,28666.61
CTR000215,2025-09-01,ACTIVE,CURRENT,27363.58
CTR000215,2025-10-01,ACTIVE,CURRENT,26060.56
CTR000215,2025-11-01,ACTIVE,CURRENT,24757.53
CTR000215,2025-12-01,ACTIVE,CURRENT,23454.5
CTR000215,2026-01-01,ACTIVE,CURRENT,22151.47
CTR000215,2026-02-01,ACTIVE,CURRENT,20848.44
CTR000215,2026-03-01,ACTIVE,CURRENT,19545.42
CTR000215,2026-04-01,ACTIVE,CURRENT,18242.39
CTR000215,2026-05-01,ACTIVE,CURRENT,16939.36
CTR000216,2025-02-15,ACTIVE,CURRENT,21854.0
CTR000216,2025-03-01,ACTIVE,CURRENT,21398.71
CTR000216,2025-04-01,ACTIVE,CURRENT,20943.42
CTR000216,2025-05-01,DELINQUENT,31-60,20488.12
CTR000216,2025-06-01,ACTIVE,CURRENT,20032.83
CTR000216,2025-07-01,ACTIVE,CURRENT,19577.54
CTR000216,2025-08-01,ACTIVE,CURRENT,19122.25
CTR000216,2025-09-01,ACTIVE,CURRENT,18666.96
CTR000216,2025-10-01,ACTIVE,CURRENT,18211.67
CTR000216,2025-11-01,ACTIVE,CURRENT,17756.37
CTR000216,2025-12-01,ACTIVE,CURRENT,17301.08
CTR000216,2026-01-01,ACTIVE,CURRENT,16845.79
CTR000216,2026-02-01,ACTIVE,CURRENT,16390.5
CTR000216,2026-03-01,ACTIVE,CURRENT,15935.21
CTR000216,2026-04-01,ACTIVE,CURRENT,15479.92
CTR000216,2026-05-01,ACTIVE,CURRENT,15024.62
CTR000217,2023-04-07,ACTIVE,CURRENT,16174.0
CTR000217,2023-05-01,ACTIVE,CURRENT,15837.04
CTR000217,2023-06-01,ACTIVE,CURRENT,15500.08
CTR000217,2023-07-01,ACTIVE,CURRENT,15163.12
CTR000217,2023-08-01,ACTIVE,CURRENT,14826.17
CTR000217,2023-09-01,ACTIVE,CURRENT,14489.21
CTR000217,2023-10-01,ACTIVE,CURRENT,14152.25
CTR000217,2023-11-01,ACTIVE,CURRENT,13815.29
CTR000217,2023-12-01,ACTIVE,CURRENT,13478.33
CTR000217,2024-01-01,ACTIVE,CURRENT,13141.37
CTR000217,2024-02-01,ACTIVE,CURRENT,12804.42
CTR000217,2024-03-01,ACTIVE,CURRENT,12467.46
CTR000217,2024-04-01,ACTIVE,CURRENT,12130.5
CTR000217,2024-05-01,ACTIVE,CURRENT,11793.54
CTR000217,2024-06-01,ACTIVE,CURRENT,11456.58
CTR000217,2024-07-01,ACTIVE,CURRENT,11119.62
CTR000217,2024-08-01,ACTIVE,CURRENT,10782.67
CTR000217,2024-09-01,ACTIVE,CURRENT,10445.71
CTR000217,2024-10-01,ACTIVE,CURRENT,10108.75
CTR000217,2024-11-01,ACTIVE,CURRENT,9771.79
CTR000217,2024-12-01,ACTIVE,CURRENT,9434.83
CTR000217,2025-01-01,ACTIVE,CURRENT,9097.87
CTR000217,2025-02-01,ACTIVE,CURRENT,8760.92
CTR000217,2025-03-01,ACTIVE,CURRENT,8423.96
CTR000218,2025-03-24,ACTIVE,CURRENT,49782.0
CTR000218,2025-04-01,ACTIVE,CURRENT,48744.88
CTR000218,2025-05-01,ACTIVE,CURRENT,47707.75
CTR000218,2025-06-01,ACTIVE,CURRENT,46670.62
CTR000218,2025-07-01,ACTIVE,CURRENT,45633.5
CTR000218,2025-08-01,ACTIVE,CURRENT,44596.38
CTR000218,2025-09-01,ACTIVE,CURRENT,43559.25
CTR000218,2025-10-01,ACTIVE,CURRENT,42522.12
CTR000218,2025-11-01,ACTIVE,CURRENT,41485.0
CTR000218,2025-12-01,ACTIVE,CURRENT,40447.88
CTR000218,2026-01-01,ACTIVE,CURRENT,39410.75
CTR000218,2026-02-01,ACTIVE,CURRENT,38373.62
CTR000218,2026-03-01,ACTIVE,CURRENT,37336.5
CTR000218,2026-04-01,DELINQUENT,61-90,36299.38
CTR000218,2026-05-01,ACTIVE,CURRENT,35262.25
CTR000219,2023-08-12,ACTIVE,CURRENT,64113.0
CTR000219,2023-09-01,ACTIVE,CURRENT,62332.08
CTR000219,2023-10-01,ACTIVE,CURRENT,60551.17
CTR000219,2023-11-01,ACTIVE,CURRENT,58770.25
CTR000219,2023-12-01,ACTIVE,CURRENT,56989.33
CTR000219,2024-01-01,ACTIVE,CURRENT,55208.42
CTR000219,2024-02-01,ACTIVE,CURRENT,53427.5
CTR000219,2024-03-01,ACTIVE,CURRENT,51646.58
CTR000219,2024-04-01,ACTIVE,CURRENT,49865.67
CTR000219,2024-05-01,ACTIVE,CURRENT,48084.75
CTR000219,2024-06-01,DELINQUENT,1-30,46303.83
CTR000219,2024-07-01,ACTIVE,CURRENT,44522.92
CTR000219,2024-08-01,ACTIVE,CURRENT,42742.0
CTR000219,2024-09-01,ACTIVE,CURRENT,40961.08
CTR000219,2024-10-01,ACTIVE,CURRENT,39180.17
CTR000219,2024-11-01,ACTIVE,CURRENT,37399.25
CTR000219,2024-12-01,ACTIVE,CURRENT,35618.33
CTR000219,2025-01-01,ACTIVE,CURRENT,33837.42
CTR000219,2025-02-01,ACTIVE,CURRENT,32056.5
CTR000219,2025-03-01,DELINQUENT,61-90,30275.58
CTR000219,2025-04-01,ACTIVE,CURRENT,28494.67
CTR000219,2025-05-01,ACTIVE,CURRENT,26713.75
CTR000219,2025-06-01,DELINQUENT,61-90,24932.83
CTR000219,2025-07-01,ACTIVE,CURRENT,23151.92
CTR000220,2023-07-12,ACTIVE,CURRENT,40420.0
CTR000220,2023-08-01,ACTIVE,CURRENT,39297.22
CTR000220,2023-09-01,DELINQUENT,31-60,38174.44
CTR000220,2023-10-01,ACTIVE,CURRENT,37051.67
CTR000220,2023-11-01,ACTIVE,CURRENT,35928.89
CTR000220,2023-12-01,ACTIVE,CURRENT,34806.11
CTR000220,2024-01-01,ACTIVE,CURRENT,33683.33
CTR000220,2024-02-01,ACTIVE,CURRENT,32560.56
CTR000220,2024-03-01,DELINQUENT,61-90,31437.78
CTR000220,2024-04-01,ACTIVE,CURRENT,30315.0
